featuredisplay,dist20,dist298,store,logseason,dist239,dist231,dist294,displayonly,dist305,id,dist322,dist230,logregprice,dist278,dist242,dist246,dist265,dist12,logvolume,dist237,dist282,dist236,logpriceindex,dist235,dist327,featureonly,lift265
0.0,0.0,0.0,31346.0,0.04347246,0.0,0.0,0.0,0.0,0.0,1314259993454.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,-0.28891398,0.0,0.0,0.0,0.12722014,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32523.0,-0.01137022,0.0,0.0,0.0,0.0,0.0,1314259993455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28729611,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32523.0,-0.01604029,0.0,0.0,0.0,0.0,0.0,1314259993456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11256093,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32523.0,0.02741051,0.0,0.0,0.0,0.0,0.0,1314259993457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39985705,0.0,0.0,0.0,0.0
0.0,0.0,0.0,58126.0,-0.02009335,0.0,0.0,0.0,0.0,0.0,1314259993458.0,0.0,0.0,-0.21956207,0.0,-0.57142857,0.0,0.0,0.0,-0.25596564,0.0,0.0,0.0,0.09431964,0.0,0.0,0.0,0.0
0.0,0.0,0.0,58126.0,-0.03360352,0.0,0.0,0.0,0.0,0.0,1314259993459.0,0.0,0.0,0.29274943,0.0,0.42857143,0.0,0.0,0.0,-0.25596564,0.0,0.0,0.0,0.09431964,0.0,0.0,0.0,0.0
0.0,0.0,0.0,58126.0,0.03338397,0.0,0.0,0.0,0.0,0.0,1314259993460.0,0.0,0.0,-0.21956207,0.0,-0.57142857,0.0,0.0,0.0,0.84264665,0.0,0.0,0.0,-0.56591781,0.0,0.0,0.0,0.0
0.0,0.0,0.0,58126.0,-0.02880861,0.0,0.0,0.0,0.0,0.0,1314259993461.0,0.0,0.0,0.29274943,0.0,0.42857143,0.0,0.0,0.0,-0.25596564,0.0,0.0,0.0,0.09431964,0.0,0.0,0.0,0.0
0.0,0.0,0.0,58126.0,0.01791796,0.0,0.0,0.0,0.0,0.0,1314259993462.0,0.0,0.0,-0.21956207,0.0,-0.57142857,0.0,0.0,0.0,0.43718154,0.0,0.0,0.0,0.09431964,0.0,0.0,0.0,0.0
0.0,0.0,0.0,58126.0,0.05246817,0.0,0.0,0.0,0.0,0.0,1314259993463.0,0.0,0.0,0.29274943,0.0,0.42857143,0.0,0.0,0.0,-0.25596564,0.0,0.0,0.0,0.09431964,0.0,0.0,0.0,0.0
0.0,0.0,0.0,58126.0,-0.02126462,0.0,0.0,0.0,0.0,0.0,1314259993464.0,0.0,0.0,-0.21956207,0.0,0.42857143,0.0,0.0,0.0,-0.25596564,0.0,0.0,0.0,0.09431964,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98603.0,-0.00545339,0.0,0.0,0.0,0.0,0.0,1314259993465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49698133,0.0,0.0,0.0,0.20535164,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98603.0,0.03208672,0.0,0.0,0.0,0.0,0.0,1314259993466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19616585,0.0,0.0,0.0,0.20535164,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98603.0,-0.05770007,0.0,0.0,0.0,0.0,0.0,1314259993467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29477814,0.0,0.0,0.0,-0.82140655,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98603.0,0.03681757,0.0,0.0,0.0,0.0,0.0,1314259993468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49698133,0.0,0.0,0.0,0.20535164,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98603.0,-0.00575083,0.0,0.0,0.0,0.0,0.0,1314259993469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49698133,0.0,0.0,0.0,0.20535164,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32668.0,0.01255417,0.0,0.0,0.0,0.0,0.0,1314259993470.0,0.0,0.0,-0.1024325,0.0,-0.8,0.0,0.0,0.0,1.44383078,0.0,0.0,0.0,-0.50555499,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32668.0,0.00539946,0.0,0.0,0.0,0.0,0.0,1314259993471.0,0.0,0.0,0.40973002,0.0,0.2,0.0,0.0,0.0,-0.63561077,0.0,0.0,0.0,0.19094227,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32668.0,-0.00221771,0.0,0.0,0.0,0.0,0.0,1314259993472.0,0.0,0.0,-0.1024325,0.0,0.2,0.0,0.0,0.0,-0.63561077,0.0,0.0,0.0,0.19094227,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32668.0,0.00566088,0.0,0.0,0.0,0.0,0.0,1314259993473.0,0.0,0.0,-0.1024325,0.0,0.2,0.0,0.0,0.0,-0.63561077,0.0,0.0,0.0,0.0079516,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32668.0,-0.0213968,0.0,0.0,0.0,0.0,0.0,1314259993474.0,0.0,0.0,-0.1024325,0.0,0.2,0.0,0.0,0.0,0.46300152,0.0,0.0,0.0,0.11571885,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,-0.01273957,0.0,0.0,0.0,0.0,0.0,1314259993475.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,-0.00843998,0.0,0.0,0.0,0.0,0.0,1314259993476.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,-0.02224827,0.0,0.0,0.0,0.0,0.0,1314259993477.0,0.0,0.0,-0.35226182,0.0,-0.75,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,0.00288117,0.0,0.0,0.0,0.0,0.0,1314259993478.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,-0.06432939,0.0,0.0,0.0,0.0,0.0,1314259993479.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,0.04389108,0.0,0.0,0.0,0.0,0.0,1314259993480.0,0.0,0.0,-0.35226182,0.0,-0.75,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,-0.00467014,0.0,0.0,0.0,0.0,0.0,1314259993481.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,-0.02550666,0.0,0.0,0.0,0.0,0.0,1314259993482.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,0.04789624,0.0,0.0,0.0,0.0,0.0,1314259993483.0,0.0,0.0,-0.35226182,0.0,0.25,0.0,0.0,0.0,1.5931311,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,-0.01825694,0.0,0.0,0.0,0.0,0.0,1314259993484.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,-0.03303683,0.0,0.0,0.0,0.0,0.0,1314259993485.0,0.0,0.0,-0.35226182,0.0,-0.75,0.0,0.0,0.0,0.49451882,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,-0.02660602,0.0,0.0,0.0,0.0,0.0,1314259993486.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,0.04160483,0.0,0.0,0.0,0.0,0.0,1314259993487.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,0.49451882,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,0.01165094,0.0,0.0,0.0,0.0,0.0,1314259993488.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,0.00100192,0.0,0.0,0.0,0.0,0.0,1314259993489.0,0.0,0.0,0.16011901,0.0,0.25,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,-0.09901833,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37294.0,0.06690761,0.0,0.0,0.0,0.0,0.0,1314259993490.0,0.0,0.0,-0.35226182,0.0,-0.75,0.0,0.0,0.0,-0.19862836,0.0,0.0,0.0,0.00660122,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,-0.03814804,0.0,0.0,0.0,0.0,-0.25,1314259993491.0,0.0,0.0,-0.08514654,0.0,0.0,0.0,0.0,0.0,0.57762265,0.0,0.0,0.0,0.05205602,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,-0.00469174,0.0,0.0,0.0,0.0,-0.25,1314259993492.0,0.0,0.0,-0.00597834,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,-0.02711218,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,0.00987529,0.0,0.0,0.0,0.0,-0.25,1314259993493.0,0.0,0.0,-0.00597834,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,-0.02711218,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,0.03616413,0.0,0.0,0.0,0.0,-0.25,1314259993494.0,0.0,0.0,-0.08514654,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,-0.33511161,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,0.01725599,0.0,0.0,0.0,0.0,-0.25,1314259993495.0,0.0,0.0,-0.08514654,0.0,0.0,0.0,0.0,0.0,0.57762265,0.0,0.0,0.0,0.05205602,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,-0.00140103,0.0,0.0,0.0,0.0,0.75,1314259993496.0,0.0,0.0,0.16268962,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,0.05205602,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,-0.04227107,0.0,0.0,0.0,0.0,-0.25,1314259993497.0,0.0,0.0,-0.08514654,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,0.05205602,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,-0.02014679,0.0,0.0,0.0,0.0,-0.25,1314259993498.0,0.0,0.0,-0.00597834,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,0.05205602,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,0.01337034,0.0,0.0,0.0,0.0,-0.25,1314259993499.0,0.0,0.0,-0.00597834,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,-0.02711218,0.0,0.0,0.0,0.0
0.0,0.83333333,0.0,56738.0,0.007647,0.0,0.0,0.0,0.0,0.75,1314259993500.0,0.0,0.0,0.12426682,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,0.05205602,0.0,0.0,0.0,0.0
0.0,-0.16666667,0.0,56738.0,0.03419464,0.0,0.0,0.0,0.0,-0.25,1314259993501.0,0.0,0.0,-0.08514654,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,0.05205602,0.0,0.0,0.0,0.0
0.0,0.83333333,0.0,56738.0,-0.0118487,0.0,0.0,0.0,0.0,0.75,1314259993502.0,0.0,0.0,0.16268962,0.0,0.0,0.0,0.0,0.0,-0.11552453,0.0,0.0,0.0,0.05205602,0.0,0.0,0.0,0.0
0.0,0.0,0.0,73711.0,0.03364749,0.0,0.0,0.0,0.0,0.4,1314259993503.0,0.0,0.0,0.00803583,0.0,0.0,0.0,0.0,0.0,-0.49698133,0.0,0.0,0.0,0.18388785,0.0,0.0,0.0,0.0
0.0,0.0,0.0,73711.0,-0.00694964,0.0,0.0,0.0,0.0,0.4,1314259993504.0,0.0,0.0,0.00803583,0.0,0.0,0.0,0.0,0.0,-0.49698133,0.0,0.0,0.0,0.18388785,0.0,0.0,0.0,0.0
0.0,0.0,0.0,73711.0,-0.00013283,0.0,0.0,0.0,0.0,0.4,1314259993505.0,0.0,0.0,-0.00535722,0.0,0.0,0.0,0.0,0.0,0.19616585,0.0,0.0,0.0,0.18388785,0.0,0.0,0.0,0.0
0.0,0.0,0.0,73711.0,-0.01850478,0.0,0.0,0.0,0.0,-0.6,1314259993506.0,0.0,0.0,-0.00535722,0.0,0.0,0.0,0.0,0.0,-0.49698133,0.0,0.0,0.0,-0.27583177,0.0,0.0,0.0,0.0
0.0,0.0,0.0,73711.0,-0.00806025,0.0,0.0,0.0,0.0,-0.6,1314259993507.0,0.0,0.0,-0.00535722,0.0,0.0,0.0,0.0,0.0,1.29477814,0.0,0.0,0.0,-0.27583177,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32658.0,-0.00229742,0.0,0.0,0.0,0.0,0.0,1314259993508.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.4672087,0.0,0.0,0.0,0.12806202,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32658.0,-0.05741218,0.0,0.0,0.0,0.0,0.0,1314259993509.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.4672087,0.0,0.0,0.0,0.12806202,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32658.0,0.00192338,0.0,0.0,0.0,0.0,0.0,1314259993510.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.63140359,0.0,0.0,0.0,-0.38418607,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32658.0,0.01991551,0.0,0.0,0.0,0.0,0.0,1314259993511.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.4672087,0.0,0.0,0.0,0.12806202,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32658.0,-0.08832449,0.0,0.0,0.0,0.0,0.0,1314259993512.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.4672087,0.0,0.0,0.0,0.12806202,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32658.0,0.06508592,0.0,0.0,0.0,0.0,0.0,1314259993513.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.22593848,0.0,0.0,0.0,0.12806202,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32658.0,0.00636627,0.0,0.0,0.0,0.0,0.0,1314259993514.0,0.0,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,1.47870145,0.0,0.0,0.0,-0.38418607,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32658.0,0.05474301,0.0,0.0,0.0,0.0,0.0,1314259993515.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.4672087,0.0,0.0,0.0,0.12806202,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,-0.00331936,0.0,0.0,0.0,0.0,0.0,1314259993516.0,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,-0.28891398,0.0,0.0,0.0,0.13979623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,0.03242338,0.0,0.0,0.0,0.0,0.0,1314259993517.0,0.0,0.0,0.0,0.0,-0.81818182,0.0,0.0,0.0,0.4042332,0.0,0.0,0.0,-0.37278995,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,0.03888295,0.0,0.0,0.0,0.0,0.0,1314259993518.0,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,-0.28891398,0.0,0.0,0.0,0.13979623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,-0.01712998,0.0,0.0,0.0,0.0,0.0,1314259993519.0,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,-0.28891398,0.0,0.0,0.0,0.13979623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,0.00806256,0.0,0.0,0.0,0.0,0.0,1314259993520.0,0.0,0.0,0.0,0.0,-0.81818182,0.0,0.0,0.0,1.50284548,0.0,0.0,0.0,-0.37278995,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,0.0003262,0.0,0.0,0.0,0.0,0.0,1314259993521.0,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,-0.28891398,0.0,0.0,0.0,0.13979623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,-0.00885655,0.0,0.0,0.0,0.0,0.0,1314259993522.0,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,-0.28891398,0.0,0.0,0.0,0.13979623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,0.03979814,0.0,0.0,0.0,0.0,0.0,1314259993523.0,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,0.4042332,0.0,0.0,0.0,0.13979623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,0.0028544,0.0,0.0,0.0,0.0,0.0,1314259993524.0,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,-0.28891398,0.0,0.0,0.0,-0.37278995,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,-0.07399601,0.0,0.0,0.0,0.0,0.0,1314259993525.0,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,-0.28891398,0.0,0.0,0.0,0.13979623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37064.0,-0.01904572,0.0,0.0,0.0,0.0,0.0,1314259993526.0,0.0,0.0,0.0,0.0,0.18181818,0.0,0.0,0.0,-0.28891398,0.0,0.0,0.0,0.13979623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,-0.02417295,0.0,0.0,0.0,0.0,0.0,1314259993527.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,-0.68812925,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,0.05539817,0.0,0.0,0.0,0.0,0.0,1314259993528.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,-0.68812925,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,0.03275516,0.0,0.0,0.0,0.0,0.0,1314259993529.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,0.00501793,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,0.00733567,0.0,0.0,0.0,0.0,0.0,1314259993530.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,0.00501793,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,0.00101958,0.0,0.0,0.0,0.0,0.0,1314259993531.0,0.0,0.0,-0.40453013,0.0,0.0,0.0,0.0,0.0,1.10363022,0.0,0.0,0.0,-0.12130808,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,-0.00418858,0.0,0.0,0.0,0.0,0.0,1314259993532.0,0.0,0.0,-0.40453013,0.0,0.0,0.0,0.0,0.0,1.2577809,0.0,0.0,0.0,-0.12130808,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,0.03420517,0.0,0.0,0.0,0.0,0.0,1314259993533.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,-0.68812925,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,-0.02937765,0.0,0.0,0.0,0.0,0.0,1314259993534.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,0.00501793,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,-0.00459152,0.0,0.0,0.0,0.0,0.0,1314259993535.0,0.0,0.0,-0.40453013,0.0,0.0,0.0,0.0,0.0,1.10363022,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,0.02182791,0.0,0.0,0.0,0.0,0.0,1314259993536.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,-0.68812925,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,-0.00671677,0.0,0.0,0.0,0.0,0.0,1314259993537.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,0.41048304,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,-0.01589953,0.0,0.0,0.0,0.0,0.0,1314259993538.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,-0.68812925,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,-0.00119286,0.0,0.0,0.0,0.0,0.0,1314259993539.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,-0.68812925,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,0.02538041,0.0,0.0,0.0,0.0,0.0,1314259993540.0,0.0,0.0,-0.40453013,0.0,0.0,0.0,0.0,0.0,0.92130866,0.0,0.0,0.0,-0.16235056,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,-0.01074322,0.0,0.0,0.0,0.0,0.0,1314259993541.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,-0.68812925,0.0,0.0,0.0,0.03510761,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37139.0,-0.08103898,0.0,0.0,0.0,0.0,0.0,1314259993542.0,0.0,0.0,0.13484338,0.0,0.0,0.0,0.0,0.0,0.00501793,0.0,0.0,0.0,-0.01632457,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,-0.0079131,0.0,0.0,0.0,0.0,0.0,1314259993543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36305907,0.0,0.0,0.0,0.10356277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,-0.05048793,0.0,0.0,0.0,0.0,0.0,1314259993544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36305907,0.0,0.0,0.0,0.10356277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,0.04681203,0.0,0.0,0.0,0.0,0.0,1314259993545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33008811,0.0,0.0,0.0,0.10356277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,-0.01109262,0.0,0.0,0.0,0.0,0.0,1314259993546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36305907,0.0,0.0,0.0,0.10356277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,0.03490276,0.0,0.0,0.0,0.0,0.0,1314259993547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36305907,0.0,0.0,0.0,0.10356277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,-0.0315404,0.0,0.0,0.0,0.0,0.0,1314259993548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36305907,0.0,0.0,0.0,0.10356277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,0.10332781,0.0,0.0,0.0,0.0,0.0,1314259993549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36305907,0.0,0.0,0.0,0.10356277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,-0.02666123,0.0,0.0,0.0,0.0,0.0,1314259993550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36305907,0.0,0.0,0.0,-0.51365051,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,0.0079119,0.0,0.0,0.0,0.0,0.0,1314259993551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36305907,0.0,0.0,0.0,0.10356277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,-0.01318819,0.0,0.0,0.0,0.0,0.0,1314259993552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36305907,0.0,0.0,0.0,-0.00203468,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,-0.02202027,0.0,0.0,0.0,0.0,0.0,1314259993553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20189029,0.0,0.0,0.0,-0.41637978,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37404.0,-0.03005076,0.0,0.0,0.0,0.0,0.0,1314259993554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73555322,0.0,0.0,0.0,0.10356277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,59781.0,-0.01942013,0.0,0.0,0.0,0.0,0.0,1314259993555.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.36052006,0.0,0.0,0.0,0.10267263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,59781.0,-0.04187877,0.0,0.0,0.0,0.0,0.0,1314259993556.0,0.0,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.33262712,0.0,0.0,0.0,-0.40970821,0.0,0.0,0.0,0.0
0.0,0.0,0.0,59781.0,-0.06454094,0.0,0.0,0.0,0.0,0.0,1314259993557.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.36052006,0.0,0.0,0.0,0.10267263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,59781.0,0.00596096,0.0,0.0,0.0,0.0,0.0,1314259993558.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.36052006,0.0,0.0,0.0,0.10267263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,59781.0,-0.00196762,0.0,0.0,0.0,0.0,0.0,1314259993559.0,0.0,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,1.94206503,0.0,0.0,0.0,-0.40970821,0.0,0.0,0.0,0.0
0.0,0.0,0.0,59781.0,0.0156534,0.0,0.0,0.0,0.0,0.0,1314259993560.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1.0257743,0.0,0.0,0.0,0.10267263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,59781.0,-0.01698024,0.0,0.0,0.0,0.0,0.0,1314259993561.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.36052006,0.0,0.0,0.0,0.10267263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,59781.0,0.11031912,0.0,0.0,0.0,0.0,0.0,1314259993562.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.36052006,0.0,0.0,0.0,0.10267263,0.0,0.0,0.0,0.0
