y,x0,x1,x2,x3,x4,x6,x7
0,1,0.82226498,0.461459606,1,1,1,1
0,1,0.355848731,0.559146622,1,0,1,1
0,1,0.935404072,0.642816364,1,0,1,1
0,1,0.467112564,0.850457831,0,0,0,1
0,1,0.795682815,0.318649804,0,0,1,1
0,1,0.379377752,0.718492399,0,1,1,1
0,1,0.324081443,0.692099853,0,0,1,1
0,1,0.181085241,0.061026653,0,1,1,0
0,1,0.874806765,0.83915334,1,0,1,1
0,1,0.349464118,0.598081442,1,1,0,0
0,1,0.937171517,0.421191107,0,1,0,1
0,1,0.735269243,0.889230551,1,0,1,0
0,1,0.937109319,0.000483028,0,1,0,0
0,1,0.667428663,0.421153938,1,0,0,0
0,1,0.043122902,0.837109865,1,0,0,0
0,1,0.344534816,0.693522341,1,1,0,1
0,1,0.814734665,0.155133778,0,0,0,0
0,1,0.481553682,0.728603289,1,0,1,1
0,1,0.611387644,0.548264763,1,1,1,0
0,1,0.660235745,0.66752445,0,0,0,0
0,1,0.804572052,0.141195143,0,0,0,1
0,1,0.51444523,0.920509925,1,0,1,0
0,1,0.643650457,0.511293418,1,1,1,0
1,1,0.158946357,0.932772243,1,0,1,0
0,1,0.05728373,0.486788929,1,0,1,1
0,1,0.048450118,0.135835296,1,1,1,1
0,1,0.638141386,0.469627859,1,0,0,0
0,1,0.986762383,0.570937196,0,0,1,0
0,1,0.009927979,0.418651341,0,1,1,0
0,1,0.596314122,0.106804391,0,0,0,0
0,1,0.088233324,0.175658927,0,1,0,1
0,1,0.040103546,0.420503197,0,1,1,0
0,1,0.860629611,0.638335455,0,0,0,0
0,1,0.367710385,0.452785891,0,0,0,0
0,1,0.227261402,0.941725974,1,0,0,0
0,1,0.111043328,0.175321684,1,1,1,0
0,1,0.193021725,0.943747886,0,1,1,1
0,1,0.722356346,0.985679199,1,0,1,1
0,1,0.074614028,0.465304098,1,0,1,1
0,1,0.931911657,0.581256624,1,1,1,1
0,1,0.914398563,0.167572501,0,1,0,1
0,1,0.079298729,0.151060964,0,1,0,1
0,1,0.619452505,0.167308359,0,1,1,1
0,1,0.714309975,0.113726611,1,1,1,0
0,1,0.347087287,0.090256458,0,0,1,0
0,1,0.592770859,0.836559454,1,1,1,1
0,1,0.879245104,0.432391678,0,1,1,1
0,1,0.117231128,0.411727671,1,0,1,1
0,1,0.840246583,0.598225994,1,0,0,0
0,1,0.58947041,0.205600807,1,0,1,0
0,1,0.914651775,0.239693407,0,1,0,1
0,1,0.443715453,0.650158902,0,0,1,1
0,1,0.354522507,0.024558651,0,1,0,0
0,1,0.157497937,0.220914082,0,0,1,0
0,1,0.963083261,0.681376133,0,0,1,0
0,1,0.497610677,0.528135831,1,1,1,0
0,1,0.915084284,0.532876371,1,0,1,0
0,1,0.801952622,0.495850602,1,0,1,0
0,1,0.682315924,0.180524209,0,0,1,0
0,1,0.600019544,0.829087131,1,1,1,0
0,1,0.885216129,0.306376137,0,1,1,1
0,1,0.279058926,0.728192388,0,0,1,0
0,1,0.594827009,0.137280394,1,1,0,1
0,1,0.70429099,0.255623095,0,1,0,0
0,1,0.656637558,0.122064177,1,0,0,1
0,1,0.635416596,0.557857344,1,0,0,1
0,1,0.697852339,0.909834936,1,0,0,1
0,1,0.839339425,0.597296083,1,1,1,0
0,1,0.988609238,0.975796706,1,0,1,0
0,1,0.189287155,0.98477078,1,1,1,0
0,1,0.741962717,0.390593706,0,0,0,1
0,1,0.89426932,0.772036844,1,0,0,0
0,1,0.248701344,0.18293045,1,0,0,1
0,1,0.367852279,0.234929113,1,1,0,1
0,1,0.487161361,0.577564091,1,1,0,1
0,1,0.830660547,0.57629061,1,1,0,1
0,1,0.924355432,0.923867706,0,0,0,1
0,1,0.228786661,0.463455021,1,0,0,1
1,1,0.0515159,0.167487902,0,0,0,0
0,1,0.942097206,0.793829273,1,1,1,1
0,1,0.211125989,0.560825413,0,1,1,0
0,1,0.101959706,0.625094391,1,1,1,0
0,1,0.631855486,0.153427095,1,0,0,1
0,1,0.421226826,0.079152289,0,1,1,0
0,1,0.935643345,0.292476931,1,1,0,1
0,1,0.269831949,0.229119527,1,1,1,0
0,1,0.095523339,0.996175315,1,0,1,0
0,1,0.935433089,0.2007711,0,0,1,1
0,1,0.462532773,0.006281296,0,0,0,0
0,1,0.782501613,0.145643382,1,0,1,1
0,1,0.672214811,0.734175232,0,1,0,1
0,1,0.88770308,0.966142723,0,1,0,1
0,1,0.787062076,0.914391323,0,1,1,0
0,1,0.931745383,0.014797678,1,1,1,0
0,1,0.828853579,0.136072638,0,1,0,0
0,1,0.701276846,0.797413657,1,1,0,1
0,1,0.679463302,0.05047636,1,1,1,1
0,1,0.593305239,0.22068925,0,0,0,0
0,1,0.164613669,0.311736709,0,0,0,0
0,1,0.287540482,0.618848841,1,1,1,0
0,1,0.848117057,0.486215151,0,0,0,0
0,1,0.501200229,0.313688778,1,1,1,1
0,1,0.031989079,0.685332118,1,0,0,0
0,1,0.331641102,0.393717619,0,1,0,0
0,1,0.99119734,0.502963457,0,1,0,0
0,1,0.627629084,0.843170368,1,0,1,0
0,1,0.002370447,0.334818288,1,0,0,0
0,1,0.448474927,0.201606067,1,1,0,1
0,1,0.59034514,0.448711544,1,0,1,0
0,1,0.311098129,0.249837495,1,0,1,1
0,1,0.359908677,0.681637896,0,0,0,0
0,1,0.223985421,0.574358318,0,0,0,0
0,1,0.327966428,0.426980471,1,0,0,1
0,1,0.147723052,0.009534499,1,1,1,0
0,1,0.6375189,0.346689445,1,1,1,0
0,1,0.088916925,0.536941322,1,0,0,0
0,1,0.272668442,0.493649215,0,0,1,1
0,1,0.673595659,0.969833374,1,0,0,0
0,1,0.15927467,0.115305108,0,0,0,1
0,1,0.879263664,0.877852134,0,0,0,1
0,1,0.370129824,0.956446786,1,1,1,0
0,1,0.206913435,0.843558284,0,0,1,1
0,1,0.708917246,0.88537155,1,0,1,0
0,1,0.661533665,0.373339576,1,0,0,0
0,1,0.25772454,0.916633881,1,1,0,0
0,1,0.382719692,0.698440849,1,0,0,0
1,1,0.031693528,0.125928284,1,0,0,1
0,1,0.629403314,0.996378086,0,0,1,1
0,1,0.25316226,0.726002132,1,0,1,1
0,1,0.648427901,0.367472018,1,1,1,0
0,1,0.942061136,0.114436875,1,0,0,0
0,1,0.861637666,0.814070989,0,0,0,1
0,1,0.252960447,0.015680496,0,0,0,1
0,1,0.908192048,0.392167833,0,1,1,0
0,1,0.395361173,0.466534193,1,1,1,1
0,1,0.168704141,0.881142416,0,1,1,0
0,1,0.334029849,0.990250011,0,0,1,1
0,1,0.905374712,0.361093305,1,1,1,0
0,1,0.62106297,0.29118518,1,1,1,1
0,1,0.027413963,0.028608583,1,0,1,1
0,1,0.935381506,0.660266739,0,0,0,0
0,1,0.048317307,0.958460602,0,0,1,0
0,1,0.059068014,0.691656564,0,1,1,1
0,1,0.149124716,0.367785403,0,0,1,0
0,1,0.723164611,0.676923903,0,1,0,1
0,1,0.965028497,0.962617975,0,1,1,0
0,1,0.868202677,0.53088082,0,0,0,0
0,1,0.02377026,0.044504053,0,0,1,1
0,1,0.603735288,0.507495412,1,0,0,0
0,1,0.465348871,0.850282357,1,0,1,1
0,1,0.202919644,0.70586621,1,0,0,0
0,1,0.911816524,0.731638498,0,1,0,0
0,1,0.999354378,0.830693278,0,0,0,1
0,1,0.282504735,0.235389293,1,1,0,0
0,1,0.20408364,0.991682497,0,1,1,0
0,1,0.020735941,0.248090441,0,1,1,0
0,1,0.676772439,0.679520204,0,1,0,1
0,1,0.402470017,0.873674811,0,1,1,1
0,1,0.786911785,0.733828859,0,0,0,1
0,1,0.050625288,0.485336183,1,1,1,0
0,1,0.982225968,0.284020248,0,1,1,1
0,1,0.027369747,0.958450764,1,0,0,0
0,1,0.109573669,0.00382955,1,1,1,0
0,1,0.585646766,0.139833095,0,1,1,1
0,1,0.478332048,0.430478091,0,1,1,1
0,1,0.87872283,0.915508294,0,1,1,1
0,1,0.714453076,0.549330102,1,1,0,0
0,1,0.428020668,0.476976031,1,1,0,1
0,1,0.595051836,0.431208526,0,0,1,1
0,1,0.206356379,0.373451036,0,0,0,1
0,1,0.825545873,0.970813065,0,0,1,0
0,1,0.126454251,0.266936681,0,0,0,0
0,1,0.589263172,0.543498425,0,1,0,1
0,1,0.833961532,0.103632376,0,0,0,1
0,1,0.857377133,0.117624075,0,0,1,0
1,1,0.186207874,0.455991932,0,1,0,1
0,1,0.579981311,0.803532575,1,1,1,0
0,1,0.734886343,0.034066122,1,1,1,1
0,1,0.00857455,0.243802026,0,1,1,0
0,1,0.920334152,0.846614548,0,0,0,1
0,1,0.628021796,0.926078975,0,1,1,0
0,1,0.875916678,0.675581915,0,0,0,1
0,1,0.153437455,0.312448421,1,0,1,1
0,1,0.918814123,0.592048371,0,1,1,1
0,1,0.982274299,0.391780984,0,0,0,1
0,1,0.519398379,0.720209288,0,1,1,0
0,1,0.113032991,0.494976753,0,1,1,1
0,1,0.790191606,0.012677311,1,0,1,1
0,1,0.625065883,0.527654418,0,1,1,0
0,1,0.271609101,0.391468406,1,1,0,0
0,1,0.693163135,0.595112086,0,0,0,0
0,1,0.897904471,0.254492437,0,0,1,0
0,1,0.939472768,0.738430704,1,1,0,0
0,1,0.938434951,0.486763036,1,0,1,1
0,1,0.805140972,0.010001643,0,1,0,1
0,1,0.761672259,0.866661683,1,1,1,1
0,1,0.329870838,0.010270647,1,1,1,0
1,1,0.038383123,0.720236658,0,0,0,0
0,1,0.762793444,0.944031439,1,1,1,0
0,1,0.976521936,0.242765941,0,0,0,1
0,1,0.706768769,0.330995597,1,1,0,0
0,1,0.996518262,0.42463358,1,0,1,1
0,1,0.191743868,0.568748302,1,0,1,1
0,1,0.109180063,0.244941882,1,0,0,0
0,1,0.710925982,0.686388685,0,1,1,1
0,1,0.025478763,0.529454674,0,0,1,0
1,1,0.177672379,0.918613488,1,0,1,0
0,1,0.781824474,0.579216617,1,0,1,1
0,1,0.854241775,0.835271598,1,0,1,0
0,1,0.019423872,0.191752805,1,1,0,1
0,1,0.857460901,0.44910689,1,1,0,0
0,1,0.033983187,0.938809726,0,1,1,1
0,1,0.315962639,0.622093993,1,0,0,1
1,1,0.236997574,0.864202803,1,0,0,0
0,1,0.712953089,0.225695498,0,1,1,0
0,1,0.762885901,0.629811248,1,1,1,1
0,1,0.338521161,0.348599283,0,1,0,1
0,1,0.668301483,0.60428861,1,1,1,0
0,1,0.643779759,0.206204995,0,0,0,1
0,1,0.402416697,0.136386087,1,1,0,0
0,1,0.667440278,0.675440026,0,1,1,0
0,1,0.076732937,0.768570401,0,0,1,0
0,1,0.665209569,0.072448388,1,0,1,1
0,1,0.742436845,0.60885835,1,1,0,0
0,1,0.955822241,0.44870378,1,1,0,1
0,1,0.446399353,0.9430463,1,1,1,1
0,1,0.424778798,0.961240473,0,0,1,0
0,1,0.415068893,0.345735027,0,0,1,1
0,1,0.947534725,0.468107565,1,0,1,0
0,1,0.176884539,0.71457056,1,1,0,0
0,1,0.98507836,0.830979621,0,1,0,1
0,1,0.972485359,0.584075908,1,1,1,1
0,1,0.333617925,0.1641229,0,1,0,0
1,1,0.678873177,0.855663636,1,0,0,1
0,1,0.484904194,0.89000404,0,1,0,1
0,1,0.389122797,0.383201549,0,1,1,1
0,1,0.373212894,0.470224339,1,0,0,0
0,1,0.594845631,0.846314816,1,0,1,1
0,1,0.329695173,0.169704379,1,1,1,1
0,1,0.942102133,0.51710936,0,1,1,1
0,1,0.203415735,0.093938864,1,0,1,1
0,1,0.878289225,0.147311626,0,0,1,1
0,1,0.941229122,0.440889928,0,1,1,1
0,1,0.986462867,0.035020713,0,1,0,1
0,1,0.479045328,0.718766336,0,1,1,0
0,1,0.309530455,0.717344838,1,0,0,0
0,1,0.412562676,0.090245179,0,0,1,1
0,1,0.350595767,0.241405141,0,0,0,1
0,1,0.819123727,0.800585472,1,0,0,1
0,1,0.36968827,0.716626444,0,0,0,0
0,1,0.548919788,0.945082971,1,1,1,1
0,1,0.677484998,0.100414505,0,1,0,1
0,1,0.911283356,0.245186425,1,1,1,1
0,1,0.302062263,0.748605853,0,1,0,0
0,1,0.328512207,0.135507124,0,1,0,0
0,1,0.158742083,0.786786919,1,1,0,0
0,1,0.176571161,0.859478986,1,0,0,0
0,1,0.888396243,0.153238158,0,0,1,0
0,1,0.650475595,0.656778368,0,0,1,0
0,1,0.403904065,0.549160302,0,1,1,0
0,1,0.858153603,0.131591161,1,1,0,1
0,1,0.447427035,0.448984677,0,1,1,1
0,1,0.826742251,0.22180627,1,0,0,1
0,1,0.257351389,0.01386683,0,1,0,0
0,1,0.056950476,0.391408117,1,0,1,0
0,1,0.891844006,0.168636024,0,1,0,0
0,1,0.102836975,0.859925814,0,1,0,1
0,1,0.446508653,0.342222917,1,0,0,0
0,1,0.162878991,0.083690778,1,1,1,1
0,1,0.731989862,0.668024424,0,0,1,0
0,1,0.632007265,0.652669305,0,1,0,1
0,1,0.677372667,0.639214975,0,1,1,0
0,1,0.42796541,0.917043472,1,0,1,1
0,1,0.611953118,0.797308521,1,1,0,0
0,1,0.499381992,0.727146447,1,0,1,0
0,1,0.288076392,0.321474299,0,1,0,1
0,1,0.180925528,0.878922438,1,0,0,1
0,1,0.849009176,0.900835793,0,1,0,1
0,1,0.663872675,0.095952545,0,0,1,0
0,1,0.279580598,0.917952901,1,0,0,1
0,1,0.795332709,0.75427669,0,1,0,1
0,1,0.748541661,0.294860764,1,1,0,1
0,1,0.146413016,0.886646731,0,0,0,1
0,1,0.397748071,0.579532119,0,0,0,1
1,1,0.54462836,0.318236442,0,0,1,0
1,1,0.344915523,0.198731843,1,1,0,0
0,1,0.179878946,0.475034839,1,0,0,0
0,1,0.843105718,0.247554908,0,0,1,0
0,1,0.381498662,0.531123464,1,0,1,1
0,1,0.112723655,0.216451163,0,1,0,0
0,1,0.448953601,0.99489187,0,0,1,0
0,1,0.67493678,0.734914723,0,0,0,0
0,1,0.257521785,0.056574611,1,0,0,0
0,1,0.58783716,0.463326721,1,1,0,1
0,1,0.829050029,0.478859336,1,0,1,1
1,1,0.243831185,0.144496938,1,0,0,0
0,1,0.817185879,0.071202612,0,0,0,0
0,1,0.91588784,0.714137199,0,1,1,1
0,1,0.596998259,0.884073484,1,0,1,1
0,1,0.058798769,0.36131993,1,0,1,0
0,1,0.255913289,0.482348614,1,1,0,0
0,1,0.169537819,0.066289777,1,1,1,0
0,1,0.391975119,0.995155787,0,0,0,1
0,1,0.064597299,0.46388276,1,0,1,0
0,1,0.548108185,0.476673024,0,0,1,1
0,1,0.068588468,0.51661358,0,1,0,0
0,1,0.842233715,0.467649769,0,1,0,0
0,1,0.718328817,0.198541945,0,1,0,1
0,1,0.746798455,0.325540124,1,1,1,0
0,1,0.355051018,0.199472166,0,0,1,1
0,1,0.106991407,0.134550208,0,0,0,1
0,1,0.597850554,0.316862371,1,1,0,1
0,1,0.252786565,0.704792842,1,1,0,1
0,1,0.22339356,0.610570302,1,1,0,0
0,1,0.349708196,0.757201314,1,0,1,1
0,1,0.733426425,0.487693224,1,1,1,0
0,1,0.386593108,0.613107464,0,1,1,0
0,1,0.030182408,0.15718413,0,1,0,1
0,1,0.151516644,0.327104341,1,0,1,0
0,1,0.982843567,0.09837599,1,0,1,0
0,1,0.633786928,0.945198582,0,0,1,1
0,1,0.772495485,0.870994112,0,0,1,0
0,1,0.841557235,0.413829129,0,1,0,1
1,1,0.285451408,0.826328026,0,1,0,1
0,1,0.124084373,0.574910059,1,1,0,1
0,1,0.308087654,0.646714419,0,1,0,1
0,1,0.730981651,0.564117977,1,0,1,1
0,1,0.499070434,0.257857989,1,0,1,0
0,1,0.779350545,0.837371511,1,0,0,1
0,1,0.622574518,0.986790149,0,1,1,0
0,1,0.426840168,0.387888345,1,0,0,1
0,1,0.479932602,0.966103098,0,1,0,1
0,1,0.594449835,0.916136006,1,0,1,1
0,1,0.740552199,0.979926793,0,0,0,0
0,1,0.652789586,0.4562066,1,1,1,1
0,1,0.26865886,0.198280104,0,0,1,1
0,1,0.154207825,0.670852303,0,1,1,1
0,1,0.084859141,0.394021036,1,1,1,0
0,1,0.241473886,0.370400227,1,0,0,0
0,1,0.530556152,0.737511584,1,0,1,1
0,1,0.170382339,0.343260505,0,1,1,1
0,1,0.726849559,0.661855387,1,1,0,1
0,1,0.653605329,0.24557136,1,0,1,0
0,1,0.809207343,0.442857689,1,0,0,0
0,1,0.160356094,0.060385041,1,0,0,0
0,1,0.943525389,0.36557763,0,0,1,1
0,1,0.200187005,0.13251014,1,1,1,1
0,1,0.580521765,0.462075301,1,0,1,0
0,1,0.929286193,0.789149077,0,1,1,1
0,1,0.261318977,0.990450756,0,0,0,1
0,1,0.383904776,0.266019273,0,1,0,0
0,1,0.431451495,0.181186611,1,1,0,0
0,1,0.828026534,0.462445547,0,1,1,1
0,1,0.77546389,0.29579069,0,1,1,1
0,1,0.370682454,0.724164406,0,0,1,1
0,1,0.100251811,0.587848611,0,1,1,1
0,1,0.545090955,0.880210505,0,0,1,1
0,1,0.710165675,0.211029198,0,1,0,0
0,1,0.835837488,0.941942869,1,0,0,0
0,1,0.079590993,0.114400101,0,0,1,1
0,1,0.864455907,0.591070802,1,1,1,1
0,1,0.503720188,0.018234076,1,1,1,0
0,1,0.748894073,0.374558122,1,0,1,0
0,1,0.05795627,0.574287917,1,0,0,1
0,1,0.589189754,0.152032953,0,0,0,1
0,1,0.200887541,0.289020902,0,0,1,0
0,1,0.037023328,0.029461104,1,0,1,1
0,1,0.158094631,0.440638453,1,0,0,1
0,1,0.574202135,0.084783481,1,1,1,0
0,1,0.559650325,0.818624189,1,0,0,0
0,1,0.238471005,0.023834225,1,1,1,0
0,1,0.830412934,0.673736491,1,1,1,0
0,1,0.635660293,0.277349505,1,1,0,0
0,1,0.183147167,0.596807415,0,1,0,1
0,1,0.273895434,0.050976716,0,1,0,1
0,1,0.746134457,0.006402986,1,1,0,0
0,1,0.777890268,0.022309591,1,1,1,1
0,1,0.086430854,0.129301128,0,0,0,0
0,1,0.381326738,0.136233168,1,0,1,0
0,1,0.244741635,0.982874606,0,0,1,0
0,1,0.765765933,0.654215485,0,0,1,1
0,1,0.586456464,0.546418834,0,1,1,1
1,1,0.255097933,0.676583581,1,0,0,1
0,1,0.914017209,0.860612525,1,0,0,1
1,1,0.525151729,0.20327924,1,1,0,1
0,1,0.829680292,0.352812805,0,0,0,0
0,1,0.041641327,0.095113341,0,0,1,0
0,1,0.519589145,0.762290478,0,0,1,1
0,1,0.633755576,0.518817765,0,0,1,0
0,1,0.253603311,0.940027329,1,0,0,1
0,1,0.53161493,0.432390326,0,0,1,1
0,1,0.950721856,0.717661127,1,1,0,0
0,1,0.807732308,0.050534768,0,1,0,0
0,1,0.21109146,0.536171877,0,0,0,1
0,1,0.260617827,0.278100545,1,1,1,0
0,1,0.918921788,0.338045139,1,1,0,0
0,1,0.334047012,0.629935405,1,0,0,1
1,1,0.342962061,0.084427021,1,0,1,0
0,1,0.859222759,0.650916702,0,1,1,1
0,1,0.242206673,0.246397158,0,0,0,1
0,1,0.599339111,0.181040972,1,0,0,1
0,1,0.614021449,0.275381428,1,0,0,0
0,1,0.264045073,0.626935563,1,1,1,1
0,1,0.334694052,0.974572555,1,0,1,1
0,1,0.216654212,0.878359471,0,0,1,0
0,1,0.461239034,0.672263196,1,0,0,1
0,1,0.255320758,0.169051848,1,0,0,1
0,1,0.226983703,0.06660378,0,1,0,0
0,1,0.549984162,0.563455701,1,0,0,1
0,1,0.106415858,0.859173304,1,1,0,1
0,1,0.056807717,0.756125185,1,1,0,1
0,1,0.53612677,0.988720113,0,1,1,1
0,1,0.19502241,0.19536888,1,1,0,1
0,1,0.04271457,0.311641203,0,0,1,0
1,1,0.549162512,0.954356225,1,1,0,1
0,1,0.030568781,0.488740116,1,0,1,1
0,1,0.447946546,0.230445933,0,1,0,0
0,1,0.496790074,0.609910374,1,1,0,0
0,1,0.945865269,0.386900057,0,0,1,0
0,1,0.564464345,0.074993042,1,0,0,1
0,1,0.649760051,0.025521979,1,0,1,0
0,1,0.914847775,0.0790238,1,1,1,0
0,1,0.38357298,0.036055003,1,1,0,0
0,1,0.113923123,0.812411305,1,1,1,0
0,1,0.276884062,0.66123776,1,1,0,0
0,1,0.604781769,0.871953916,1,0,1,1
0,1,0.750132995,0.020003381,1,0,0,1
0,1,0.258636985,0.454869343,0,1,1,0
0,1,0.377230504,0.846474018,1,0,1,1
0,1,0.017816458,0.349822587,1,1,0,0
0,1,0.697587406,0.143523444,0,0,0,0
0,1,0.731209474,0.623772298,1,1,0,0
0,1,0.536687137,0.432573406,1,1,1,1
0,1,0.910026767,0.496975996,1,1,0,1
0,1,0.775928794,0.456450988,1,0,0,0
0,1,0.834408256,0.565945642,0,1,0,0
0,1,0.646341257,0.457415513,0,1,1,0
0,1,0.197761194,0.018376197,1,1,1,1
0,1,0.875986109,0.817487302,0,0,1,0
0,1,0.643474333,0.997453887,1,1,0,1
0,1,0.169091983,0.722068307,1,0,0,0
0,1,0.413054647,0.870881291,0,1,0,1
0,1,0.42394421,0.081233687,1,0,0,0
0,1,0.184904207,0.181228062,0,1,0,0
0,1,0.307690517,0.109896394,1,1,0,0
0,1,0.275399902,0.928461104,1,1,0,1
0,1,0.811764395,0.313211495,1,0,1,0
0,1,0.39220264,0.326895777,1,0,1,0
0,1,0.606009673,0.950742267,1,1,1,0
0,1,0.622059361,0.900413587,0,0,1,0
0,1,0.431950152,0.092677649,0,1,1,1
0,1,0.184404744,0.671774869,0,1,1,0
0,1,0.269675807,0.48730452,0,1,0,1
0,1,0.945845537,0.359597408,0,1,0,1
0,1,0.589194735,0.918327882,0,1,1,1
0,1,0.597178956,0.501645841,0,1,0,1
0,1,0.131058066,0.741478162,0,0,1,1
0,1,0.409296569,0.246329695,0,1,1,0
0,1,0.909246367,0.260989133,1,1,1,0
0,1,0.956447929,0.393803116,1,0,1,0
0,1,0.17169255,0.430346231,1,1,1,0
0,1,0.174477322,0.613515346,1,0,1,1
0,1,0.53704355,0.032334875,1,0,1,0
0,1,0.841233233,0.656815846,1,1,1,1
0,1,0.795471243,0.996075099,1,1,0,0
0,1,0.183574886,0.418066351,0,0,1,0
0,1,0.187413913,0.3830422,1,0,1,0
0,1,0.599755489,0.782328533,0,0,0,1
0,1,0.877591363,0.132421986,1,0,0,0
1,1,0.44797103,0.916822457,0,1,0,1
0,1,0.92820098,0.353565792,0,1,1,0
0,1,0.882499277,0.303941573,1,0,0,1
0,1,0.921956111,0.529542404,0,0,0,0
0,1,0.792348434,0.304742542,0,0,0,0
1,1,0.202585527,0.89345911,0,0,0,0
0,1,0.778889828,0.741237782,0,1,1,0
0,1,0.578342897,0.291680153,0,1,1,0
0,1,0.320206305,0.43040712,0,0,1,0
0,1,0.777941467,0.796987781,0,0,0,1
0,1,0.17439849,0.961511537,1,1,1,0
0,1,0.964170322,0.773168338,1,0,1,1
0,1,0.29253097,0.980169187,1,1,0,1
0,1,0.555396445,0.357022685,0,0,0,0
0,1,0.660291909,0.212067015,0,1,0,1
0,1,0.099839302,0.982045654,1,1,1,1
0,1,0.56356664,0.229443605,1,1,0,1
0,1,0.350225813,0.256888245,0,0,0,0
0,1,0.401924344,0.178888981,0,0,1,0
0,1,0.267252053,0.629889452,0,1,0,0
0,1,0.999452942,0.948594728,0,1,1,1
0,1,0.374172422,0.435043753,0,1,0,1
0,1,0.390829794,0.342385403,1,0,1,1
0,1,0.328370461,0.754052944,0,1,1,1
0,1,0.562275384,0.112553174,0,0,1,1
0,1,0.081846658,0.428312396,1,0,1,1
0,1,0.332514754,0.636084491,1,1,0,1
0,1,0.780542373,0.655956628,1,0,0,1
0,1,0.377703609,0.575941813,0,0,1,1
0,1,0.175602034,0.548710964,1,0,0,0
0,1,0.525604382,0.427892238,1,0,0,1
0,1,0.26275423,0.655100719,0,0,0,1
0,1,0.963080122,0.230207742,1,1,1,1
0,1,0.560032964,0.70303204,1,0,1,0
0,1,0.033276107,0.209747514,1,1,0,1
0,1,0.436429652,0.858914956,1,1,0,1
0,1,0.603315294,0.815844432,0,0,0,0
0,1,0.348151007,0.158031116,0,1,1,1
0,1,0.495158528,0.933017597,1,1,0,1
0,1,0.880833292,0.580122221,1,0,1,1
1,1,0.289419346,0.481230113,0,1,0,1
0,1,0.410845038,0.212566125,0,1,0,1
0,1,0.569960773,0.457671866,0,1,1,1
0,1,0.388925041,0.578528241,0,0,0,1
0,1,0.26780627,0.799079651,1,1,1,0
0,1,0.782892768,0.756885394,0,0,0,1
0,1,0.91079908,0.455959843,0,1,0,1
0,1,0.190365774,0.862316106,1,1,1,0
0,1,0.894575583,0.844738588,0,0,1,1
0,1,0.940674083,0.443100974,0,0,0,1
0,1,0.812993316,0.011304724,0,1,1,0
0,1,0.086582182,0.822955425,0,1,0,0
0,1,0.986012583,0.560576831,1,1,0,0
0,1,0.635178423,0.794373882,1,1,0,1
0,1,0.401373144,0.801823837,0,1,1,1
0,1,0.737763275,0.780397709,0,1,0,0
0,1,0.904254038,0.029615171,1,0,1,0
0,1,0.245328997,0.75792405,0,1,0,0
0,1,0.624173753,0.225535004,1,1,0,0
0,1,0.681586792,0.8817701,1,0,1,1
0,1,0.110218006,0.18165187,1,0,0,0
0,1,0.408993853,0.190385367,1,1,1,1
0,1,0.265060183,0.800055068,1,0,1,1
0,1,0.750039365,0.676089376,0,1,1,1
0,1,0.697936835,0.427087085,1,1,1,1
0,1,0.362986711,0.432320271,0,0,1,1
0,1,0.53968918,0.62124477,1,1,1,1
0,1,0.426478379,0.271520426,0,0,1,0
0,1,0.277010108,0.966409408,1,1,1,0
0,1,0.934944619,0.261694107,0,1,1,0
0,1,0.51335469,0.364793687,1,0,1,1
0,1,0.04260006,0.391557767,1,0,0,0
0,1,0.00280926,0.205073193,1,1,0,0
0,1,0.690443773,0.904800323,0,0,0,0
0,1,0.315881878,0.969415828,1,1,1,1
0,1,0.342720265,0.447649114,0,0,1,0
0,1,1.78E-05,0.644615034,0,1,0,1
0,1,0.879288027,0.437661689,0,0,1,1
0,1,0.799368443,0.729464913,0,0,0,1
0,1,0.117656087,0.098470332,0,0,1,0
0,1,0.317457697,0.148530951,0,0,1,1
0,1,0.74192293,0.421191324,0,1,0,0
0,1,0.958656091,0.570131931,0,1,0,0
0,1,0.273591239,0.392552785,0,1,0,1
0,1,0.52445698,0.955099131,1,1,1,0
0,1,0.373282151,0.41701453,1,1,0,1
0,1,0.716864416,0.277249915,1,0,1,1
0,1,0.960137082,0.382601426,0,1,0,1
0,1,0.064414002,0.813591391,0,1,1,0
0,1,0.99816074,0.745793501,1,1,1,1
0,1,0.618345503,0.438761134,0,0,1,1
0,1,0.356236426,0.353071159,1,0,1,0
0,1,0.616718421,0.896498631,0,1,0,0
0,1,0.285461182,0.513822292,1,1,1,1
0,1,0.508734181,0.375077743,0,0,0,1
0,1,0.071695688,0.06252848,1,0,1,0
0,1,0.156592919,0.074490451,0,1,1,0
0,1,0.814993362,0.257642157,1,1,1,1
1,1,0.117463856,0.200813071,0,0,1,0
0,1,0.358082424,0.160512996,1,1,1,1
0,1,0.57583815,0.433195001,0,1,1,0
1,1,0.528212524,0.777033518,1,1,0,0
0,1,0.025503725,0.689582971,0,1,0,0
0,1,0.667693157,0.770308043,1,1,1,0
0,1,0.63875921,0.610084167,1,1,1,1
0,1,0.970537581,0.087209849,1,1,1,1
0,1,0.716134822,0.448569831,1,1,0,1
0,1,0.880872921,0.587984608,1,1,1,0
0,1,0.536737199,0.068586982,0,0,1,1
0,1,0.076812307,0.52759914,0,0,0,1
0,1,0.13817849,0.578740232,0,0,1,1
0,1,0.742463799,0.964232325,1,0,0,1
0,1,0.373045538,0.577119418,1,0,1,0
