y,x0,x1,x2,x3
1.961719737,1,0.072573967,0.292924332,0.240309298
7.720564187,1,0.112734415,0.897757176,0.172968836
7.979921198,1,0.589097336,0.766603632,0.761341172
6.79303565,1,0.318391726,0.479578534,0.510517066
1.112259261,1,0.523415632,0.250362536,0.705468172
7.307820893,1,0.445608149,0.55472552,0.319076826
1.508825543,1,0.902714686,0.883315911,0.510235352
2.782967257,1,0.16443211,0.299662327,0.985886086
4.954234668,1,0.056710163,0.296503241,0.763571117
2.382461148,1,0.224742529,0.748085594,0.523099498
7.025957328,1,0.159049391,0.50724246,0.075158972
4.12572034,1,0.404170273,0.137167198,0.890306942
3.910597599,1,0.56146049,0.629431401,0.325146747
0.297567026,1,0.237119781,0.756413983,0.877519741
9.265562755,1,0.751482642,0.5615763,0.243808548
0.25317351,1,0.998256611,0.016711376,0.795018595
2.337683348,1,0.091096811,0.667367371,0.458912214
2.260379234,1,0.649480445,0.498328945,0.497106489
8.483635041,1,0.313082572,0.228577291,0.480535966
6.677660803,1,0.782431259,0.416219197,0.027001037
3.452444761,1,0.855588761,0.20718635,0.004831984
1.277031637,1,0.869929135,0.238457276,0.354902262
0.81794087,1,0.47780373,0.041403797,0.299214463
2.29349693,1,0.697352649,0.707280174,0.332238261
7.176148791,1,0.436293762,0.064759447,0.975057388
4.873587259,1,0.132017277,0.642973136,0.138573759
5.434378002,1,0.618353613,0.279679902,0.347173752
0.846511949,1,0.26549271,0.435800702,0.321116938
8.724015026,1,0.64673613,0.003647738,0.190416569
3.656510505,1,0.6934723,0.851254551,0.307590931
2.676847158,1,0.862443176,0.990802386,0.428667873
3.577194577,1,0.578460428,0.721134021,0.344174543
9.559451456,1,0.322462719,0.111121105,0.355637282
5.675907552,1,0.091615952,0.534739488,0.705778456
1.549211413,1,0.144563904,0.204091662,0.476803787
6.774950367,1,0.394966918,0.861939715,0.279739137
2.585444827,1,0.021445012,0.549379418,0.16015464
8.966398073,1,0.775726462,0.393969992,0.580307075
6.483804235,1,0.255262914,0.779853309,0.039839905
6.067229749,1,0.782938654,0.004374079,0.186440684
0.586314542,1,0.016251426,0.08529451,0.764637075
4.88760233,1,0.155123035,0.354079,0.463213038
7.310946729,1,0.132643276,0.973511208,0.690714957
6.674229014,1,0.549615766,0.78370385,0.93297017
1.683108525,1,0.601159039,0.045746351,0.140249406
7.316873706,1,0.319062611,0.389791407,0.780488443
0.819725987,1,0.385974441,0.01594106,0.529692172
6.429572225,1,0.715776394,0.809931007,0.701514796
0.281916738,1,0.676735289,0.295578827,0.658828105
2.748304758,1,0.88273608,0.372489506,0.819512946
1.067792491,1,0.301932296,0.157530314,0.867313097
0.026058123,1,0.504207094,0.581829819,0.509401445
5.621183372,1,0.602964951,0.087407444,0.948723387
0.206186506,1,0.042745995,0.9011243,0.323897019
6.867998243,1,0.743365547,0.035095377,0.233412476
7.678735415,1,0.690646163,0.915818817,0.108513054
8.697782185,1,0.427284177,0.252543418,0.252432625
0.814064351,1,0.300077344,0.554076221,0.073841297
1.146539815,1,0.893543277,0.837266684,0.548841995
4.463203077,1,0.656120648,0.382839495,0.613622935
5.741403254,1,0.410846214,0.373316718,0.426783845
7.446599673,1,0.886193863,0.074150849,0.496019826
2.621433834,1,0.622948819,0.51422401,0.016084778
4.22953691,1,0.763580633,0.338697644,0.876728653
8.191274736,1,0.258102495,0.589716193,0.161487267
6.372801583,1,0.667885168,0.221204442,0.879405875
7.826191166,1,0.827659551,0.669119965,0.865654643
1.63718243,1,0.896076536,0.665568925,0.562242431
2.936283684,1,0.979761213,0.023167867,0.887884672
5.966881532,1,0.236950818,0.572581563,0.690969329
0.462359648,1,0.623356437,0.473842227,0.806238452
9.456798301,1,0.341596947,0.327731282,0.783350862
8.390445161,1,0.815225122,0.878374828,0.148171714
7.380285332,1,0.681445165,0.991182813,0.388985974
9.060228248,1,0.451225182,0.452481888,0.991773174
7.865691979,1,0.532560939,0.956609473,0.574390885
7.960214059,1,0.169449299,0.052659438,0.461058295
9.043348384,1,0.892712805,0.06407356,0.784540352
0.065978599,1,0.599532838,0.992100751,0.78666774
4.922532946,1,0.097039173,0.264537879,0.649197543
9.57419004,1,0.685219221,0.180453304,0.987938646
7.16489042,1,0.414544241,0.836246298,0.783956024
3.682401237,1,0.312638077,0.057804807,0.66121917
1.264346395,1,0.312184335,0.955164087,0.255539285
5.195017688,1,0.464324262,0.047664796,0.635731127
1.127808707,1,0.366601793,0.934994685,0.425907685
2.72886512,1,0.384481223,0.68661649,0.904009363
5.48666264,1,0.695212887,0.178348196,0.374409912
0.181494349,1,0.162819306,0.94806736,0.408378943
3.787932005,1,0.785785625,0.174026938,0.113117712
6.919038844,1,0.884450563,0.376458239,0.436510294
0.56407651,1,0.061793703,0.245776821,0.181208533
2.439791214,1,0.709644135,0.729857214,0.298716003
7.746964692,1,0.075165464,0.566022115,0.096820572
7.335441581,1,0.066873721,0.06535347,0.310742689
3.647448043,1,0.053161273,0.750010681,0.166549486
0.746525755,1,0.552264928,0.080162556,0.06768188
1.131296497,1,0.083329913,0.561642916,0.184015523
0.636820306,1,0.835457684,0.973036139,0.77449284
9.373945253,1,0.025820425,0.846076712,0.742453942
3.711258739,1,0.502065913,0.138123761,0.975410055
1.813156218,1,0.088569568,0.3197338,0.348832596
5.665568307,1,0.956227243,0.132809792,0.698264681
4.409318749,1,0.710855065,0.229186093,0.840671245
8.397103901,1,0.423101979,0.694450558,0.159027126
8.96969067,1,0.190804299,0.778231742,0.725346607
9.109924198,1,0.844711883,0.33728625,0.006923979
9.988322858,1,0.111326191,0.73133084,0.799177241
9.78104095,1,0.926915003,0.270565572,0.218919903
2.755058464,1,0.953307784,0.362550712,0.567952559
0.498997367,1,0.586987651,0.517475757,0.182189444
4.760107889,1,0.330608976,0.306511026,0.994764632
1.1595865,1,0.342831468,0.683789723,0.579658075
0.968151614,1,0.282750236,0.378993839,0.975331434
8.874562764,1,0.33351095,0.040354492,0.39532318
2.963874744,1,0.268205824,0.068290911,0.891363405
0.008496813,1,0.737788495,0.56999427,0.362114306
9.544508587,1,0.694098154,0.14690949,0.361139255
9.654535584,1,0.501065139,0.09194687,0.368461111
9.477355855,1,0.699170278,0.170854589,0.344081338
6.529858988,1,0.467663026,0.370316903,0.771471877
9.463809657,1,0.093393123,0.994451188,0.994083423
6.490992459,1,0.818596784,0.111138883,0.644173448
4.043775618,1,0.867691075,0.094216161,0.158378947
0.320128214,1,0.885283292,0.80592109,0.90449071
1.161815192,1,0.701242263,0.820259077,0.145908825
1.31781052,1,0.468541669,0.674655379,0.967730719
9.869058889,1,0.771821823,0.98750056,0.276376589
7.170654073,1,0.536490208,0.89822674,0.720898931
5.117122659,1,0.229111298,0.672097784,0.828926662
5.906243037,1,0.441909697,0.625189403,0.153946032
4.298853243,1,0.729470226,0.808215138,0.970719465
9.295963561,1,0.097429671,0.346793342,0.966953326
1.79518305,1,0.27113429,0.738914102,0.68913502
0.335177401,1,0.095239642,0.720428264,0.003059144
1.715079684,1,0.887074173,0.778844746,0.440142041
9.235013952,1,0.435114123,0.424262489,0.907707977
0.518251474,1,0.209861028,0.036831622,0.081955014
0.012961439,1,0.71791153,0.615318367,0.075703138
3.100017519,1,0.003950348,0.272140562,0.378337436
3.69710569,1,0.413653078,0.23955406,0.670503027
4.4249735,1,0.057726324,0.517510411,0.752377268
8.769141218,1,0.957827998,0.778816716,0.939136699
3.416377898,1,0.485467739,0.812094135,0.310477995
0.777876214,1,0.398967058,0.11325514,0.218064658
6.472455779,1,0.361046293,0.526787378,0.053312393
2.252122712,1,0.081783682,0.857917201,0.065409518
7.487336415,1,0.137128449,0.729838411,0.184606277
6.477206626,1,0.870778548,0.457295065,0.35951181
5.562077992,1,0.60056425,0.433377066,0.22128488
4.301653147,1,0.248004823,0.841320305,0.616407958
2.135964221,1,0.400315284,0.149572314,0.217817876
0.996163571,1,0.054186041,0.299477474,0.448560216
2.31190293,1,0.246073796,0.358478334,0.135874638
8.507236065,1,0.623155021,0.744826567,0.515661154
5.502441688,1,0.273916311,0.226034059,0.039830957
8.573087311,1,0.463376776,0.957736316,0.739060965
8.100165035,1,0.000277389,0.928212349,0.199241696
7.085261963,1,0.932567587,0.975560126,0.205618271
5.521700805,1,0.874164216,0.931218137,0.613882605
0.922207129,1,0.394843157,0.577300204,0.739928323
9.468589161,1,0.949790857,0.547395749,0.685232663
3.615510756,1,0.666047605,0.311716523,0.399367084
5.559397026,1,0.755989157,0.112508996,0.574814174
9.126369316,1,0.780871627,0.490636613,0.469027662
6.542035182,1,0.903161582,0.165987689,0.68695504
7.612562843,1,0.753587123,0.95095753,0.088594404
3.421881661,1,0.168355809,0.091764132,0.48498081
4.281176556,1,0.575134691,0.232315969,0.942387849
2.393571374,1,0.163125876,0.259402408,0.491701129
2.484163313,1,0.683212198,0.032840767,0.474108101
9.651123906,1,0.942134881,0.506713394,0.726490356
3.613452308,1,0.626654553,0.911695754,0.726710567
0.003541693,1,0.370385182,0.91246304,0.232688043
2.779612054,1,0.831716277,0.481382191,0.49115228
5.869929254,1,0.166248274,0.705511081,0.134264015
2.979764144,1,0.627479519,0.28180443,0.223869019
2.039906678,1,0.844568168,0.532912099,0.314516097
8.217699294,1,0.922226507,0.250334702,0.886837027
8.912845488,1,0.427577623,0.231403545,0.766155491
4.549657007,1,0.064293376,0.328780381,0.493624661
4.768795693,1,0.230659295,0.229299308,0.599676444
3.755483339,1,0.902497236,0.112865206,0.987333692
2.858821404,1,0.942887443,0.029063065,0.592460963
8.112877708,1,0.841202708,0.004869341,0.862911153
2.854227823,1,0.988454756,0.841041392,0.639677941
9.132251797,1,0.24651526,0.96847585,0.097143275
6.21805845,1,0.350693348,0.78546243,0.702957233
2.442866452,1,0.663383866,0.902964134,0.399693537
5.405767149,1,0.164926802,0.430045501,0.759175171
3.244274356,1,0.070831245,0.945118512,0.45426084
2.571234499,1,0.514787376,0.142705406,0.530924497
3.90189797,1,0.941383267,0.516054477,0.41490972
0.519383669,1,0.912742551,0.190003056,0.910016922
4.322687883,1,0.782451496,0.070710395,0.023668553
4.539140981,1,0.392087839,0.256299942,0.178197808
4.660258978,1,0.491774771,0.33274317,0.055070511
0.891143397,1,0.411683182,0.762536354,0.871590525
4.650054224,1,0.168367913,0.491976286,0.150009327
0.415932223,1,0.176071536,0.087131348,0.643315581
2.577741838,1,0.033529948,0.342957437,0.480033087
9.913813273,1,0.225480537,0.726022284,0.373698808
0.190256722,1,0.025127026,0.060605165,0.058398953
7.166836076,1,0.110494376,0.643264156,0.948620085
7.198461508,1,0.469264042,0.646551612,0.600070148
6.570135697,1,0.192390433,0.668866362,0.587954968
3.647488262,1,0.829191924,0.567941801,0.2037628
0.569803875,1,0.608856545,0.639190369,0.490300359
0.032247674,1,0.230996344,0.324140001,0.293524241
5.145482784,1,0.815077395,0.278927149,0.062075844
0.421006065,1,0.585567627,0.942356135,0.691115149
4.806068655,1,0.087331711,0.390332716,0.307884876
7.072466331,1,0.89031891,0.124038532,0.989686706
1.217640807,1,0.017725205,0.742678853,0.001204364
1.158710242,1,0.704909627,0.50805455,0.605114719
4.785343475,1,0.14269408,0.970939735,0.00568894
2.104869214,1,0.028707245,0.408791643,0.833761114
5.532153026,1,0.276725818,0.567593552,0.241944378
5.589104272,1,0.004941305,0.644279194,0.055577483
8.845663516,1,0.418667757,0.228907176,0.007624389
5.801714736,1,0.748697697,0.537143314,0.942007965
8.193263161,1,0.113228952,0.432033792,0.602120681
6.210020434,1,0.07388713,0.760787006,0.585640547
6.708369531,1,0.708643713,0.798316418,0.088923512
7.93142976,1,0.070271003,0.08974877,0.889265563
6.380460817,1,0.592600061,0.437173809,0.182162708
7.766870174,1,0.294555157,0.864885256,0.452335428
0.294429939,1,0.40965632,0.616804772,0.725233711
1.891756354,1,0.790968779,0.96730641,0.144000901
5.215778949,1,0.309122808,0.573559485,0.232638081
3.232058397,1,0.932040161,0.552027909,0.67213914
6.243048777,1,0.608885939,0.631781148,0.244675397
3.768628033,1,0.571747792,0.024648108,0.931250049
9.502351389,1,0.650703416,0.038309879,0.317141793
9.598703972,1,0.189683245,0.345210956,0.178497001
7.290982969,1,0.414447984,0.888873797,0.621109136
9.723643285,1,0.015032345,0.502090933,0.426815219
3.097368857,1,0.127610605,0.981556962,0.448617308
0.693219432,1,0.562078592,0.424526836,0.460579008
3.351094963,1,0.937619656,0.301740287,0.772982564
5.327135015,1,0.687306222,0.186529841,0.236547048
0.55031757,1,0.812984224,0.854644315,0.498270986
4.885040263,1,0.410551658,0.917362939,0.607240573
1.857823904,1,0.936604728,0.498149292,0.350850672
7.058515138,1,0.662503249,0.019061153,0.762311725
8.314245593,1,0.234425015,0.743836897,0.097225896
3.88444169,1,0.847597233,0.859589844,0.284898177
3.078617399,1,0.205443657,0.524669767,0.650253785
9.390291251,1,0.905272713,0.012429524,0.118349229
8.07784796,1,0.021384436,0.754310032,0.718282733
7.815907448,1,0.952734877,0.120658327,0.279768426
1.623940896,1,0.586189695,0.112252303,0.022195957
9.297164192,1,0.520628585,0.382564192,0.494585415
0.129778328,1,0.550571487,0.241946402,0.769177731
6.228422914,1,0.336523366,0.172557999,0.192779416
0.341218898,1,0.52247194,0.204855038,0.317816272
2.158149877,1,0.769562332,0.971506102,0.135985096
7.780425159,1,0.30622674,0.608804443,0.93092506
1.784029108,1,0.364475817,0.4080716,0.415979083
4.36408601,1,0.288256108,0.389171136,0.717430355
1.76837778,1,0.143810995,0.286191405,0.646942373
6.116015098,1,0.702380973,0.386150351,0.88481528
7.754081264,1,0.891699847,0.773724447,0.955190878
3.153201403,1,0.648634543,0.09995761,0.112236454
7.292602999,1,0.795381794,0.169202539,0.19578201
2.861820679,1,0.553038142,0.000227338,0.888403835
6.408439605,1,0.829594625,0.618292583,0.476891261
3.993315808,1,0.469393736,0.00050023,0.44903305
4.418845975,1,0.69614355,0.570470171,0.12987303
1.590614026,1,0.678206908,0.848281384,0.857292966
3.902677566,1,0.220442993,0.821670159,0.071133229
9.390968699,1,0.992475775,0.745673858,0.875611165
4.177701413,1,0.229771706,0.162001488,0.161990785
0.709986704,1,0.210259611,0.095413042,0.612482447
8.515610974,1,0.119960895,0.576933318,0.001852138
8.4626798,1,0.127688221,0.691971197,0.979228725
3.613263195,1,0.344349363,0.375592204,0.46604533
7.508659768,1,0.372212136,0.335947107,0.36962561
9.81472225,1,0.137387996,0.877687498,0.347506335
7.221010854,1,0.762033606,0.246816208,0.332730461
3.852946258,1,0.694048189,0.559415912,0.292738815
5.298745677,1,0.259955327,0.497696138,0.851892477
1.12259884,1,0.936300064,0.71874334,0.660635984
7.149005163,1,0.042571477,0.541168001,0.928481737
9.899151739,1,0.898221201,0.716695487,0.226839812
7.892583314,1,0.922634312,0.527391638,0.873680578
1.494099769,1,0.159739175,0.6361242,0.108889597
4.991266308,1,0.792567334,0.647203406,0.281674758
3.27598436,1,0.01323607,0.413318003,0.698513298
8.779578146,1,0.020037008,0.260068547,0.508244859
4.852078134,1,0.628031749,0.503028405,0.942492448
8.216842248,1,0.10581086,0.391350674,0.279466609
2.901546841,1,0.733552176,0.374628584,0.829489182
1.636410306,1,0.450084533,0.359251259,0.076629235
2.697554949,1,0.322639393,0.031074381,0.905599636
8.138526825,1,0.478373493,0.01128705,0.819311074
0.266799499,1,0.008043759,0.513559292,0.838247109
5.298661415,1,0.01327043,0.913039167,0.149759405
2.766760676,1,0.388341885,0.9803154,0.252063097
9.211756276,1,0.255401738,0.122033868,0.963613002
0.807946136,1,0.810326743,0.350931861,0.94708881
0.495944839,1,0.994402532,0.09077414,0.777371449
6.398760625,1,0.999721387,0.01646132,0.895884295
3.644245465,1,0.334530197,0.912476616,0.491078094
3.452416245,1,0.098192313,0.677520952,0.368023739
1.145463999,1,0.865762595,0.398883168,0.765325766
8.804048779,1,0.986620131,0.256502132,0.490214047
5.677444535,1,0.682037783,0.289990957,0.182179013
4.891360874,1,0.818939637,0.712898819,0.907354696
0.8027672,1,0.228347828,0.356526028,0.963364912
7.307955975,1,0.315262523,0.474112243,0.010319851
7.008513171,1,0.115345399,0.505728833,0.48198197
8.391989946,1,0.816086106,0.944026903,0.802296148
2.027288599,1,0.451228058,0.725402188,0.360780258
3.722445568,1,0.659514189,0.070049648,0.903483787
7.158192818,1,0.342783305,0.479805366,0.290914902
3.869938323,1,0.476593002,0.828488229,0.978896113
3.061584124,1,0.172037354,0.395099218,0.00399072
1.291339493,1,0.557494861,0.324500644,0.439235688
8.361787239,1,0.754712608,0.997186525,0.529128027
2.92386609,1,0.324743611,0.74380689,0.426784137
5.813208514,1,0.75696102,0.44723285,0.02343737
4.950377525,1,0.839399528,0.178033173,0.118991192
5.132688145,1,0.907303252,0.122145726,0.031304734
2.984155562,1,0.835757285,0.702036665,0.492887166
3.945800951,1,0.091962711,0.782920633,0.576017544
5.659583453,1,0.344757306,0.76679622,0.110082918
6.350525142,1,0.666758018,0.647043388,0.875972662
5.994892025,1,0.766858647,0.834157776,0.547718811
7.904694164,1,0.184103126,0.621391798,0.35927087
2.741168874,1,0.183651164,0.300207492,0.527906058
6.332658489,1,0.660297672,0.588203625,0.902232265
5.392594648,1,0.530170203,0.921227083,0.08944214
7.35813918,1,0.17746578,0.268236174,0.785829327
3.250047886,1,0.570125923,0.530273582,0.581003884
6.677951551,1,0.629878499,0.035349154,0.82042555
2.258473135,1,0.212930145,0.689566547,0.439349776
6.507353028,1,0.27082233,0.725632038,0.665664214
2.214968532,1,0.420578644,0.49918654,0.623595246
2.347327261,1,0.546654893,0.92194489,0.105926673
5.898195309,1,0.737904771,0.589901876,0.385456684
5.451753672,1,0.65584609,0.887122838,0.474210428
3.897954534,1,0.837886334,0.435701455,0.318847921
9.298575,1,0.493278162,0.572764003,0.040235172
5.109838935,1,0.595249663,0.156694017,0.133579739
7.041602261,1,0.975659639,0.485891723,0.936166782
2.772335773,1,0.875933182,0.658726897,0.745465496
6.21262545,1,0.406834007,0.904433296,0.788795505
4.734149514,1,0.310377205,0.009532842,0.717689297
7.68589383,1,0.254456993,0.487768497,0.050878326
7.17257721,1,0.037547547,0.411178841,0.533241845
4.608644541,1,0.806771947,0.719016051,0.34578933
2.847434177,1,0.41731947,0.5618103,0.745744162
6.166063331,1,0.286126012,0.17327509,0.199913738
1.979019835,1,0.498610343,0.599400264,0.993104438
7.934317563,1,0.156674143,0.381773455,0.032865241
5.783604452,1,0.189099369,0.777667505,0.599891113
0.449091136,1,0.801476286,0.09282207,0.11987038
7.709728443,1,0.907307814,0.381095354,0.028915723
1.373138434,1,0.467825072,0.325059867,0.868441099
5.675758121,1,0.690172554,0.832214591,0.509597468
4.119632728,1,0.437204323,0.686090297,0.458550472
3.740032877,1,0.830743634,0.663065841,0.957258722
3.386578807,1,0.132133268,0.971813058,0.34404967
9.910718719,1,0.208200144,0.155850685,0.400232947
7.044870115,1,0.750491903,0.442786329,0.200965343
0.860223197,1,0.126230958,0.614033169,0.014734364
5.335019499,1,0.991593818,0.969526067,0.386451582
4.628705917,1,0.523434095,0.033427453,0.718034721
9.746771853,1,0.578726421,0.66497038,0.811063634
5.728709101,1,0.971158108,0.872035236,0.798090282
3.874271754,1,0.27705136,0.790362264,0.494937933
3.32255609,1,0.506818914,0.340159716,0.880246456
8.372732744,1,0.666050714,0.009140577,0.01971559
5.738557459,1,0.833235296,0.120313088,0.43898567
8.230917042,1,0.453069377,0.270525179,0.292484679
9.189842365,1,0.741596295,0.371858404,0.111721877
7.923264795,1,0.723180551,0.684360647,0.101399821
6.539356325,1,0.795499905,0.726935861,0.115701712
6.417484178,1,0.557893051,0.234300976,0.948802769
1.310417401,1,0.67243076,0.569456237,0.934561787
8.067563054,1,0.752286895,0.773796759,0.356152661
3.738873371,1,0.219167313,0.291626312,0.396435599
8.492299119,1,0.397166252,0.475272836,0.831901799
6.555993604,1,0.526584192,0.508369824,0.068943667
7.976275745,1,0.213117591,0.518591736,0.627283339
5.951376194,1,0.628720195,0.920163614,0.049775037
4.974327604,1,0.016104218,0.968685462,0.278598166
4.560460732,1,0.267916077,0.531089517,0.170598414
7.957389323,1,0.963660103,0.644646131,0.807104406
4.530672402,1,0.819870871,0.74274528,0.344196908
3.027125714,1,0.232451062,0.384140995,0.771544218
4.621891215,1,0.252183013,0.910436425,0.520973947
0.82983831,1,0.456258417,0.590091464,0.509632396
8.303502036,1,0.972332691,0.189085372,0.056033404
6.953983161,1,0.798441344,0.663319155,0.700569546
7.323816952,1,0.595155528,0.249542944,0.127981075
7.767110205,1,0.050179429,0.870229698,0.999692308
5.73116896,1,0.340086288,0.942926079,0.136934845
9.523690716,1,0.684068497,0.305825509,0.043356514
7.675229023,1,0.671441071,0.722864347,0.172895253
9.016988898,1,0.895225955,0.061724844,0.278668038
1.582954444,1,0.793623414,0.996426804,0.449158597
8.61377993,1,0.121160906,0.01940291,0.68709839
4.621851448,1,0.127745525,0.000683209,0.89976928
4.324240524,1,0.921620715,0.68131571,0.088437587
9.915325113,1,0.324584626,0.247854979,0.433253814
7.744066839,1,0.470855984,0.774365893,0.228545551
1.903823532,1,0.926507664,0.015820332,0.13854866
5.964439124,1,0.881799733,0.455150519,0.169595149
9.306958709,1,0.715552522,0.895867645,0.147758463
2.437176452,1,0.803581823,0.217338812,0.833337426
7.392816364,1,0.281817504,0.703851029,0.617119334
7.523841079,1,0.374509636,0.596114706,0.421486256
9.895112667,1,0.712319372,0.567987547,0.520755875
7.176446014,1,0.510126188,0.354132147,0.1407773
7.026093607,1,0.408644641,0.664983337,0.666969563
0.037513906,1,0.547287383,0.751681428,0.986373074
1.226839279,1,0.171043214,0.810765561,0.696156576
4.306893174,1,0.667843975,0.785866197,0.780762495
6.954839666,1,0.514725215,0.281539616,0.844554163
4.670607369,1,0.03876101,0.179060903,0.221229622
9.024342834,1,0.304665349,0.043644944,0.482355286
0.261058951,1,0.918758538,0.79483288,0.622927498
7.394157096,1,0.822854206,0.516255921,0.606104265
6.543534505,1,0.006690125,0.10251825,0.738015956
5.041821081,1,0.260613518,0.236797553,0.862215881
0.687003714,1,0.182559384,0.079940112,0.305698792
1.879041857,1,0.322061474,0.946865129,0.869238955
3.346059563,1,0.406404311,0.670022014,0.126868048
3.306398541,1,0.339277574,0.251159377,0.163580083
6.552782273,1,0.256273408,0.60080355,0.277864063
0.279501202,1,0.494701146,0.088946548,0.781890637
0.009254715,1,0.030318097,0.897205717,0.09412555
7.307618241,1,0.685262624,0.535843603,0.449606751
2.337063463,1,0.054666156,0.68252714,0.609948753
3.037698933,1,0.722389178,0.104517967,0.212433567
0.587177629,1,0.490925698,0.374145362,0.35419121
5.089586043,1,0.656878808,0.096820857,0.160220984
7.124826603,1,0.637889447,0.443056128,0.314779257
4.009540073,1,0.59212772,0.652871112,0.922243213
4.782766396,1,0.939462902,0.961268959,0.863050346
5.215862285,1,0.047348597,0.867989737,0.176260959
6.775617466,1,0.052640113,0.896132963,0.782432485
4.81810925,1,0.754352722,0.606260302,0.982372284
9.812448514,1,0.917580317,0.58944334,0.498223059
5.421028451,1,0.620816689,0.966301994,0.354779211
3.612102699,1,0.668710697,0.725479895,0.438684872
2.996415988,1,0.143957876,0.989229638,0.358845308
1.19434491,1,0.880453751,0.420167106,0.888481888
4.605983022,1,0.405914771,0.192967306,0.142626435
2.457986696,1,0.682120408,0.753331017,0.399375161
2.470446211,1,0.020908909,0.224178076,0.612286597
2.378069427,1,0.552056681,0.531340477,0.031499482
2.104209251,1,0.38524786,0.012900298,0.174205665
8.774905369,1,0.971392605,0.988744767,0.050635695
8.057793237,1,0.436463767,0.694770365,0.275199486
6.619337246,1,0.368769932,0.554482328,0.611033253
3.292367986,1,0.76823931,0.435634519,0.589844391
5.08333216,1,0.865558058,0.852598613,0.77031005
8.801235921,1,0.963455472,0.0082505,0.681147839
1.560480063,1,0.922672786,0.765371473,0.744687453
2.570616534,1,0.592962596,0.340641813,0.805725215
